37.00	-1.111111e-03	-3.333333e-03	1.111111e-03	-2.500000e-01	-2.100000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
38.00	2.222222e-03	6.666667e-03	-1.111111e-03	-3.000000e-01	-1.800000e-01	1.010000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
39.00	4.444444e-03	-1.111111e-03	1.111111e-03	-3.100000e-01	-1.500000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
40.00	2.222222e-03	-1.111111e-03	0	-2.900000e-01	-1.500000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
41.00	2.222222e-03	-2.222222e-03	2.222222e-03	-3.400000e-01	-1.600000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
42.00	-6.666667e-03	-4.444444e-03	0	-3.100000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
43.00	-4.444444e-03	-3.333333e-03	1.111111e-03	-2.500000e-01	-3.000000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
44.00	1.111111e-03	0	2.222222e-03	-2.900000e-01	-2.800000e-01	1.010000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
45.00	4.444444e-03	-5.555556e-03	0	-3.000000e-01	-2.600000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
46.00	4.444444e-03	-3.333333e-03	0	-2.700000e-01	-1.800000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
47.00	1.111111e-03	1.111111e-03	0	-3.300000e-01	-1.700000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
48.00	-1.111111e-03	-2.222222e-03	0	-2.500000e-01	-1.600000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
49.00	-1.111111e-03	3.333333e-03	-1.111111e-03	-2.900000e-01	-1.700000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
50.00	-3.333333e-03	-6.666667e-03	1.111111e-03	-2.600000e-01	-2.300000e-01	1.022000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
51.00	-2.222222e-03	5.555556e-03	1.111111e-03	-2.700000e-01	-2.400000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
52.00	-1.111111e-03	-2.222222e-03	-1.111111e-03	-3.100000e-01	-2.600000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
53.00	5.555556e-03	-2.222222e-03	0	-2.500000e-01	-2.500000e-01	1.012000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
54.00	1.111111e-03	-1.111111e-03	-1.111111e-03	-3.400000e-01	-2.500000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
55.00	1.111111e-03	-1.111111e-02	2.222222e-03	-2.900000e-01	-1.900000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
56.00	0	1.111111e-03	0	-3.600000e-01	-1.800000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
57.00	-1.111111e-03	-8.888889e-03	1.111111e-03	-3.400000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
58.00	-1.111111e-03	0	0	-3.300000e-01	-1.900000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
59.00	-2.222222e-03	3.333333e-03	2.222222e-03	-3.400000e-01	-2.400000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
60.00	1.111111e-03	0	-1.111111e-03	-2.500000e-01	-2.400000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
61.00	-2.222222e-03	2.222222e-03	0	-3.200000e-01	-2.300000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
62.00	0	-5.555556e-03	1.111111e-03	-2.700000e-01	-2.000000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
63.00	2.222222e-03	1.111111e-03	0	-2.900000e-01	-2.000000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
64.00	-1.111111e-03	-1.111111e-03	1.111111e-03	-3.000000e-01	-2.000000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
65.00	0	-2.222222e-03	1.111111e-03	-3.200000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
66.00	0	-3.333333e-03	-1.111111e-03	-2.700000e-01	-1.800000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
67.00	-2.222222e-03	-2.222222e-03	0	-3.400000e-01	-2.400000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
68.00	-1.111111e-03	-4.444444e-03	1.111111e-03	-2.600000e-01	-2.300000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
69.00	0	-2.222222e-03	0	-3.000000e-01	-2.100000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
70.00	1.111111e-03	-2.222222e-03	-1.111111e-03	-3.100000e-01	-1.800000e-01	1.010000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
71.00	-3.333333e-03	-2.222222e-03	1.111111e-03	-2.500000e-01	-1.900000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
72.00	-3.333333e-03	-1.111111e-03	-1.111111e-03	-3.000000e-01	-2.400000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
73.00	-3.333333e-03	-1.111111e-03	-2.222222e-03	-2.900000e-01	-2.200000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
74.00	0	-3.333333e-03	1.111111e-03	-2.700000e-01	-2.300000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
75.00	2.222222e-03	0	1.111111e-03	-3.100000e-01	-2.100000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
76.00	0	-5.555556e-03	1.111111e-03	-2.600000e-01	-1.800000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
77.00	1.111111e-03	-2.222222e-03	1.111111e-03	-3.100000e-01	-2.100000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
78.00	-2.222222e-03	-3.333333e-03	-1.111111e-03	-3.500000e-01	-2.300000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
79.00	2.222222e-03	-4.444444e-03	2.222222e-03	-3.000000e-01	-1.900000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
80.00	1.111111e-03	6.666667e-03	-1.111111e-03	-3.200000e-01	-2.300000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
81.00	-1.111111e-03	0	1.111111e-03	-3.100000e-01	-2.400000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
82.00	1.111111e-03	-1.111111e-03	1.111111e-03	-3.100000e-01	-2.200000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
83.00	1.111111e-03	3.333333e-03	0	-3.000000e-01	-2.600000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
84.00	2.222222e-03	-1.111111e-03	-1.111111e-03	-2.900000e-01	-2.200000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
85.00	1.111111e-03	0	1.111111e-03	-2.900000e-01	-2.100000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
86.00	2.222222e-03	1.111111e-03	2.222222e-03	-2.700000e-01	-1.900000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
87.00	3.333333e-03	-2.222222e-03	0	-3.000000e-01	-1.800000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
88.00	1.111111e-03	0	-1.111111e-03	-3.200000e-01	-1.900000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
89.00	0	-2.222222e-03	0	-2.900000e-01	-2.400000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
90.00	-1.111111e-03	-2.222222e-03	-1.111111e-03	-3.300000e-01	-2.400000e-01	1.012000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
91.00	2.222222e-03	-4.444444e-03	1.111111e-03	-3.000000e-01	-2.600000e-01	1.027000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
92.00	1.111111e-03	6.666667e-03	-1.111111e-03	-3.300000e-01	-2.300000e-01	1.010000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
93.00	2.222222e-03	-1.111111e-03	-1.111111e-03	-2.900000e-01	-2.100000e-01	1.012000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
94.00	0	-2.222222e-03	1.111111e-03	-2.900000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
95.00	0	1.111111e-03	0	-2.900000e-01	-2.200000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
96.00	1.111111e-03	1.111111e-03	0	-2.800000e-01	-2.400000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
97.00	4.444444e-03	4.444444e-03	0	-2.900000e-01	-1.800000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
98.00	2.222222e-03	0	-2.222222e-03	-2.900000e-01	-1.600000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
99.00	0	-3.333333e-03	1.111111e-03	-2.900000e-01	-2.000000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
100.00	-2.222222e-03	-4.444444e-03	3.333333e-03	-2.800000e-01	-2.100000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
101.00	0	0	0	-3.300000e-01	-2.200000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
102.00	4.444444e-03	-1.111111e-03	1.111111e-03	-3.000000e-01	-1.900000e-01	1.012000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
103.00	0	-4.444444e-03	1.111111e-03	-2.900000e-01	-2.300000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
104.00	-1.111111e-03	0	0	-3.000000e-01	-2.400000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
105.00	1.111111e-03	0	1.111111e-03	-3.300000e-01	-2.400000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
106.00	3.333333e-03	2.222222e-03	-2.222222e-03	-2.900000e-01	-1.800000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
107.00	4.444444e-03	0	2.222222e-03	-3.000000e-01	-1.800000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
108.00	0	0	0	-2.900000e-01	-2.100000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
109.00	0	2.222222e-03	2.222222e-03	-3.100000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
110.00	2.222222e-03	-2.222222e-03	-2.222222e-03	-3.100000e-01	-2.100000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
111.00	-1.111111e-03	0	-1.111111e-03	-3.100000e-01	-1.900000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
112.00	0	-1.111111e-03	0	-2.900000e-01	-2.400000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
113.00	0	-1.111111e-03	0	-3.100000e-01	-2.600000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
114.00	3.333333e-03	-3.333333e-03	0	-2.900000e-01	-2.200000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
115.00	2.222222e-03	3.333333e-03	1.111111e-03	-3.300000e-01	-1.900000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
116.00	-1.111111e-03	-3.333333e-03	0	-3.000000e-01	-2.300000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
117.00	-1.111111e-03	3.333333e-03	1.111111e-03	-2.800000e-01	-2.300000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
118.00	1.111111e-03	-1.111111e-03	1.111111e-03	-3.000000e-01	-2.400000e-01	1.011000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
119.00	1.111111e-03	0	-3.333333e-03	-3.100000e-01	-2.200000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
120.00	-1.111111e-03	3.333333e-03	-2.222222e-03	-2.700000e-01	-1.900000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
121.00	-3.333333e-03	-1.111111e-03	-1.111111e-03	-3.300000e-01	-2.500000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
122.00	-2.222222e-03	-8.888889e-03	0	-2.900000e-01	-2.500000e-01	1.023000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
123.00	2.222222e-03	7.777778e-03	-1.111111e-03	-2.600000e-01	-2.300000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
124.00	1.111111e-03	-1.111111e-03	-1.111111e-03	-3.000000e-01	-1.900000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
125.00	0	-4.444444e-03	1.111111e-03	-2.800000e-01	-2.100000e-01	1.022000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
126.00	-1.111111e-03	4.444444e-03	1.111111e-03	-2.700000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
127.00	-3.333333e-03	-4.444444e-03	0	-3.000000e-01	-2.000000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
128.00	0	-1.111111e-03	1.111111e-03	-2.700000e-01	-2.200000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
129.00	2.222222e-03	1.111111e-03	-1.111111e-03	-3.300000e-01	-1.900000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
130.00	0	-3.333333e-03	1.111111e-03	-3.000000e-01	-2.100000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
131.00	-3.333333e-03	-1.111111e-03	1.111111e-03	-2.900000e-01	-2.100000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
132.00	-2.222222e-03	-4.444444e-03	-1.111111e-03	-3.000000e-01	-2.500000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
133.00	2.222222e-03	2.222222e-03	1.111111e-03	-2.900000e-01	-2.400000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
134.00	0	0	-2.222222e-03	-3.100000e-01	-2.100000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
135.00	0	0	-1.111111e-03	-2.700000e-01	-2.000000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
136.00	0	-1.111111e-03	0	-3.000000e-01	-1.800000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
137.00	-1.111111e-03	-2.222222e-03	-1.111111e-03	-2.800000e-01	-2.100000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
138.00	0	1.111111e-03	3.333333e-03	-3.100000e-01	-1.900000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
139.00	-3.333333e-03	-4.444444e-03	0	-3.300000e-01	-2.100000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
140.00	-1.111111e-03	1.111111e-03	0	-2.700000e-01	-2.200000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
141.00	-1.111111e-03	2.222222e-03	0	-3.400000e-01	-2.100000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
142.00	-1.111111e-03	-2.222222e-03	0	-2.700000e-01	-2.100000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
143.00	1.111111e-03	3.333333e-03	0	-3.300000e-01	-2.300000e-01	1.008000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
144.00	0	-1.111111e-03	-1.111111e-03	-3.300000e-01	-2.000000e-01	1.012000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
145.00	1.111111e-03	-2.222222e-03	1.111111e-03	-2.800000e-01	-2.100000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
146.00	-2.222222e-03	0	-1.111111e-03	-3.100000e-01	-2.100000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
147.00	-2.222222e-03	-1.111111e-03	0	-3.000000e-01	-1.900000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
148.00	-1.111111e-03	0	2.222222e-03	-2.900000e-01	-2.200000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
149.00	1.111111e-03	3.333333e-03	1.111111e-03	-2.800000e-01	-2.100000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
150.00	1.111111e-03	0	1.111111e-03	-2.900000e-01	-2.700000e-01	1.021000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
151.00	1.111111e-03	4.444444e-03	-2.222222e-03	-2.900000e-01	-2.400000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
152.00	2.222222e-03	0	-2.222222e-03	-3.000000e-01	-1.900000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
153.00	4.444444e-03	0	-1.111111e-03	-2.900000e-01	-1.800000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
154.00	2.222222e-03	1.111111e-03	0	-3.200000e-01	-1.700000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
155.00	0	-2.222222e-03	1.111111e-03	-2.900000e-01	-2.100000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
156.00	0	1.111111e-03	0	-3.100000e-01	-2.300000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
157.00	0	-2.222222e-03	-3.333333e-03	-3.300000e-01	-2.000000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
158.00	-1.111111e-03	-1.111111e-03	1.111111e-03	-3.200000e-01	-2.100000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
159.00	2.222222e-03	-2.222222e-03	1.111111e-03	-3.000000e-01	-2.500000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
160.00	1.111111e-03	1.111111e-03	-1.111111e-03	-3.300000e-01	-2.100000e-01	1.012000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
161.00	3.333333e-03	3.333333e-03	1.111111e-03	-3.300000e-01	-1.900000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
162.00	-1.111111e-03	-2.222222e-03	0	-3.000000e-01	-1.700000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
163.00	-1.111111e-03	2.222222e-03	3.333333e-03	-3.000000e-01	-2.200000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
164.00	-1.111111e-03	-3.333333e-03	0	-3.000000e-01	-2.500000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
165.00	5.555556e-03	1.111111e-03	1.111111e-03	-2.900000e-01	-2.400000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
166.00	3.333333e-03	3.333333e-03	1.111111e-03	-3.200000e-01	-1.900000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
167.00	0	1.111111e-03	0	-3.000000e-01	-2.000000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
168.00	-2.222222e-03	-2.222222e-03	1.111111e-03	-2.700000e-01	-2.300000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
169.00	1.111111e-03	-1.111111e-03	0	-3.000000e-01	-2.400000e-01	1.013000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
170.00	3.333333e-03	-1.111111e-03	0	-2.900000e-01	-1.800000e-01	1.019000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
171.00	2.222222e-03	1.111111e-03	-1.111111e-03	-3.200000e-01	-2.000000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
172.00	-1.111111e-03	0	0	-3.200000e-01	-2.000000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
173.00	-2.222222e-03	2.222222e-03	0	-2.900000e-01	-2.300000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
174.00	0	-3.333333e-03	0	-3.100000e-01	-2.500000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
175.00	2.222222e-03	-3.333333e-03	0	-3.000000e-01	-1.900000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
176.00	2.222222e-03	0	-2.222222e-03	-3.100000e-01	-2.000000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
177.00	0	1.111111e-03	1.111111e-03	-3.000000e-01	-2.200000e-01	1.016000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
178.00	1.111111e-03	-1.111111e-03	1.111111e-03	-3.100000e-01	-2.600000e-01	1.020000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
179.00	2.222222e-03	1.111111e-03	1.111111e-03	-3.200000e-01	-2.000000e-01	1.018000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
180.00	2.222222e-03	2.222222e-03	-1.111111e-03	-3.200000e-01	-2.100000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
181.00	2.222222e-03	-3.333333e-03	1.111111e-03	-2.900000e-01	-2.000000e-01	1.015000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
182.00	0	5.555556e-03	-2.222222e-03	-3.100000e-01	-2.200000e-01	1.017000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
183.00	2.222222e-03	2.222222e-03	-1.111111e-03	-3.200000e-01	-2.200000e-01	1.014000e+01	-1.812500e+00	1.250000e+00	3.599375e+02
